ID,Smiles,Inhibition,MW,QED,SA_Score,TPSA,HBD,HBA,RotBonds,LogP,Lipinski,Veber
TRAIN_1011,CN1C(=O)N(C)c2cc(SC3CCCCC3)c(NS(=O)(=O)c4ccc(Cl)s4)cc12,81.3,472.06,0.5787,4.0937,73.1,1,7,5,4.82,5,2
TRAIN_1012,Cc1oc(nn1)c2nnc(NCCCc3ccccc3)c4ccccc24,35.1,345.41,0.5317,4.0441,76.73,1,6,6,4.03,5,2
TRAIN_1013,CC1=C(Cc2ccccc2)C(=N\C(=N/C(=N)Nc3cccc(C)c3)\N1)O,6.99,347.42,0.4323,4.017,97.15,4,3,3,3.27,5,2
TRAIN_1014,CN1c2ccc(F)cc2C(C)(C)C13Oc4c(Br)cc(cc4C=C3)[N+](=O)[O-],88.2,419.25,0.481,4.8224,55.61,0,4,1,5.03,4,2
TRAIN_1015,Oc1ccccc1C(=O)c2c[nH]c(c2)c3ccnc(c3)N4CCOCC4,52.8,349.39,0.7083,4.0352,78.44999999999999,2,5,4,2.85,5,2
TRAIN_1016,CC1CCC2(CC1)Oc3ccccc3C4CC(=NN24)c5ccc(C)cc5,63.7,346.47,0.6862,4.8688,24.83,0,3,1,5.44,4,2
TRAIN_1017,COC(=O)CCC(=O)c1cc(sc1C(C)(C)C)C(C)(C)C,15.3,310.46,0.6081,3.8049,43.370000000000005,0,4,4,4.48,5,2
TRAIN_1018,CC(C)(C)C1CCc2c(C1)scc2C(=O)NN3C(=O)C4C5CCC(O5)C4C3=O,8.87,402.52,0.7721,5.7998,75.71000000000001,1,5,2,2.71,5,2
TRAIN_1019,Cn1c(cc2cc(ccc12)S(=O)(=O)N3CCCCC3)C(=O)O,14.6,322.39,0.9377,3.884,79.61,1,4,3,2.05,5,2
TRAIN_1020,COC(=O)C1=C(NCc2ccccc2C(F)(F)F)c3cccc(Cl)c3NC1=O,16.7,410.78,0.6166,4.0529,71.19,2,4,4,4.6,5,2
TRAIN_1021,Cc1ccnc(NS(=O)(=O)c2cc(c3nc(C)cs3)n(C)c2C)c1,33.1,362.48,0.7726,3.9353,76.88,1,6,4,3.27,5,2
TRAIN_1022,Cl.CCN(CC)CCCNc1c(CC=C)c(C)c(C#N)c2nc3ccccc3n12,26.2,411.98,0.399,4.0852,56.36,1,5,9,4.96,5,2
TRAIN_1023,OC(=O)c1nccnc1C(=O)Nc2nc(n[nH]2)c3cccs3,14.7,316.3,0.6595,3.906,133.75,3,7,4,1.27,5,2
TRAIN_1024,CCOC(=O)C1=C(SC2(S1)C(=C(SC3=C2c4ccc(C)cc4N(C(=O)C)C3(C)C)C(=O)OCC)C(=O)OCC)C(=O)OCC,71.6,661.82,0.2583,4.9674,125.51,0,12,8,5.49,2,2
TRAIN_1025,COC(=O)c1cc(CN2CCN(CC#N)CC2)n(C)c1C,13.9,290.37,0.6051,3.8535,61.5,0,6,4,0.76,5,2
TRAIN_1026,CC(=O)c1c[nH]c(c1)C(=O)Nc2cc(ccc2O)C(F)(F)F,37.2,312.25,0.6011,3.8613,82.19,3,3,3,3.19,5,2
TRAIN_1027,Cc1nc(cs1)C(=O)NCc2onc(n2)C3=CC=CNC3=O,16.6,317.33,0.7451,3.906,113.77,2,7,4,1.12,5,2
TRAIN_1028,Cl.Cl.C(\C=C\c1ccccc1)N2CCN(CC#Cc3ccccc3)CC2,81.0,389.37,0.7231,4.017,6.48,0,2,4,4.21,5,2
TRAIN_1029,Cc1ccc(Cn2c(C)c3C=NN(CC(=O)N4CCc5ccccc45)C(=O)c3c2C)cc1,0.63,426.52,0.4993,4.1979,60.13,0,5,4,3.76,5,2
TRAIN_1030,CCCCSc1nnc2N(CCn12)c3ccccc3,6.62,274.39,0.6185,3.8431,33.95,0,5,5,3.32,5,2
TRAIN_1031,CC1CCC2[C@](C)(CO)[C@@H](O)CC[C@]2(C)[C@@]13CCC4(CCOC4)O3,1.23,338.49,0.7717,5.8566,58.92,2,4,1,2.9,5,2
TRAIN_1032,CCOC(=O)C(CC)SC1=NC2=C(SC(C)C2)C(=O)N1C,9.33,328.46,0.4693,4.5023,61.19,0,7,5,2.25,5,2
TRAIN_1033,Cc1ccc2nc(Nc3nc(C)cc(n3)C(F)(F)F)nc(C)c2c1,33.3,333.32,0.7645,3.9353,63.59,1,5,2,4.11,5,2
TRAIN_1034,CSc1nnc2c(OC(Nc3ccccc23)c4oc(cc4)c5cccc(c5)C(F)(F)F)n1,58.6,456.45,0.3768,4.6222,73.07000000000001,1,7,3,6.04,4,2
TRAIN_1035,Cc1cc(C)c2c(OCC(=O)N(CC(F)F)C3CC3)nn(C)c2n1,38.8,338.36,0.8103,3.9249,60.25,0,5,6,2.22,5,2
TRAIN_1036,CC(C)CN1C(=O)C(=O)C2=C(OC3(O)c4ccccc4C(O)(O)C123)c5cocc5,42.1,397.38,0.5181,5.1626,120.44,3,7,3,0.82,5,2
TRAIN_1037,CC(=O)ON1C(C)(C)Cc2noc(N)c2C1(C)C,10.6,253.3,0.8184,3.7341,81.59,1,6,1,1.61,5,2
TRAIN_1038,Cc1ccc(cc1)C2Nn3c(SC2C(=O)NCc4ccccc4)nnc3c5ccccc5,0.16,441.56,0.4824,4.8808,71.84,2,6,5,4.33,5,2
TRAIN_1039,CC(C)CCNC(=O)C1CCCN(C1)C2=NN3C(=O)C4=C(CCCC4)N=C3S2,17.8,403.55,0.8293,4.4959,79.60000000000001,1,7,5,2.41,5,2
TRAIN_1040,CC(C)Cc1ccc(cc1)S(=O)(=O)N2CCN=C2N3CCCCC3,51.7,349.5,0.8398,3.9557,52.98,0,4,4,2.73,5,2
TRAIN_1041,FC(F)(F)c1onc(c1)c2csc(c2)S(=O)(=O)N3CCN(CC3)C4CCCCC4,20.5,449.52,0.7043,4.1021,66.65,0,6,4,4.06,5,2
TRAIN_1042,CC1CN2C=CN=C(N3CCN(CC3)C(=O)Cc4c(F)cccc4Cl)C2=N1,10.7,389.86,0.7784,4.4647,51.51,0,5,2,2.15,5,2
TRAIN_1043,CC1=C(C(=O)NCCNC(=O)C2=C(C)OC(=O)C=C2C)C(=CC(=O)O1)C,0.5,360.37,0.7676,3.979,118.62,2,6,5,0.99,5,2
TRAIN_1044,Oc1c2ccc(nc2nn1c3ccccc3)c4ccc[nH]4,2.66,276.3,0.5908,3.8989,66.73,2,4,2,3.12,5,2
TRAIN_1045,COc1ccccc1OCc2nc3cc(C)cc(C)c3[nH]2,78.3,282.34,0.7921,3.8766,47.14,1,3,4,3.77,5,2
TRAIN_1046,COC1CCOC2(CCN(CC2)C(=O)Cc3c(C)onc3C)C1,15.5,322.41,0.8517,4.7589,64.80000000000001,0,5,3,2.02,5,2
TRAIN_1047,OCCOCCNc1nc(nc2sc(cc12)c3ccccc3)c4ccccc4,39.4,391.5,0.4346,4.1042,67.27000000000001,2,6,8,4.45,5,2
TRAIN_1048,CN(C)c1ccc(cc1)C(NC2=NC(=O)C(CC(=O)Nc3ccc(cc3)C(=O)O)S2)C4=C(O)NC(=O)NC4=O,19.6,552.57,0.2364,5.0628,197.05,6,9,8,1.24,3,1
TRAIN_1049,CCN(CCCNC(=O)c1sc2ncccc2c1n3cccc3)c4ccccc4,6.71,404.54,0.4319,4.1267,50.16,1,5,8,4.73,5,2
TRAIN_1050,COc1ccc(cc1)c2nc3N[C@H]4CCCC[C@H]4C5(CCCCC5)n3n2,18.0,352.48,0.8582,5.1216,51.97,1,5,2,4.6,5,2
TRAIN_1051,COc1ccc(NC(=O)Nc2cc(ccc2N3CC4CC(C3)C5=CC=CC(=O)N5C4)C(=O)NCCc6ccc(Cl)cc6)c(OC)c1,79.0,642.16,0.2142,5.9796,113.93,3,7,9,5.76,3,2
TRAIN_1052,CCCn1c(nc2cccnc12)C3CCN(C3)S(=O)(=O)c4cnn(CC)c4,13.1,388.5,0.6463,4.4647,85.91,0,7,6,2.24,5,2
TRAIN_1053,Oc1cc(O)c2sc3nc(ccc3c2n1)c4ccccc4Cl,12.9,328.78,0.5366,3.906,66.24000000000001,2,5,1,4.58,5,2
TRAIN_1054,COC(=O)C1=C(C)S\C(=N\C(=O)C2N3C(SC2(C)C)c4ccccc4C3=O)\N1,33.9,417.51,0.7587,4.7136,91.82999999999998,1,6,2,2.65,5,2
TRAIN_1055,COC(=O)c1c(\N=C\N(C)C)c(C#N)c2CCCCn12,8.58,274.32,0.4777,3.823,70.62,0,5,3,1.7,5,2
TRAIN_1056,Cc1n[nH]c(C)c1CNC(=O)C2CCN(CC2)C(=O)c3ncn4CC(OCc34)c5ccc(F)cc5,60.3,480.54,0.5844,4.712,105.14,2,6,5,2.8,5,2
TRAIN_1057,CCOC(=O)CSc1nnc(CN2C(=O)c3cccc4cccc(C2=O)c34)n1CC=C,15.3,436.49,0.2318,4.1658,94.39,0,8,8,3.07,5,2
TRAIN_1058,OC(=O)C1C2OC(C=C2)C1C(=O)Nc3nccs3,19.0,266.28,0.7875,5.418,88.52,2,5,3,0.74,5,2
TRAIN_1059,Cc1cc(C)cc(NC(=O)c2oc3ccc4OC5(CCCCC5)CC(=O)c4c3c2C)c1,46.5,417.51,0.5328,4.5826,68.53999999999999,1,4,2,6.28,4,2
TRAIN_1060,COc1ccc(cc1)C2=Nc3ccc4ccccc4c3NC(=N2)c5ccccc5,15.4,377.45,0.4904,4.1347,45.98,1,4,3,5.8,4,2
TRAIN_1061,[Br-].COc1ccc(cc1)[N+]2=C3CCCCCN3C(O)(C2)c4ccc(OC(F)F)cc4,10.2,483.35,0.6473,4.5426,44.94,1,4,5,1.08,5,2
TRAIN_1062,CC(C)(C)c1ccc(cc1)C(=O)Nc2cc(ccc2N3CCOCC3)n4cnnn4,51.1,406.49,0.7168,4.1419,85.17,1,7,4,3.05,5,2
TRAIN_1063,Cc1ccc(cc1S(=O)(=O)N(Cc2ccccc2)Cc3ccccc3)c4ccc5nnc(C)n5n4,63.0,483.6,0.3322,4.302,80.46000000000001,0,6,7,4.8,5,2
TRAIN_1064,CN(C)CCSc1nnc2c3c(C)c(C)sc3n4c(SCCN(C)C)nnc4n12,21.9,450.66,0.3798,4.0937,66.86000000000001,0,11,8,2.91,4,2
TRAIN_1065,CCN1C[C@]2(COC)CC[C@H](O)[C@@]34C5C[C@@H]6[C@H](C[C@](O)([C@@H](CC23)[C@@H]14)C5[C@H]6OC(=O)C)OC,16.3,449.59,0.6144,7.3923,88.46000000000002,2,7,5,1.45,5,2
TRAIN_1066,CCOC(=O)C1=C(N)OC2=C(C(=O)OC(=C2)C)C13C(=O)N4c5c(cc(F)cc35)C(C)CC46CCCC6,42.1,494.52,0.6343,5.6289,112.07,1,7,2,3.67,5,2
TRAIN_1067,Cc1ccc(cc1)S(=O)(=O)n2cc3Cc4cccc(CC=C)c4Oc5cc(cc2c35)[N+](=O)[O-],64.2,460.51,0.1956,4.2228,91.44,0,6,5,5.52,4,2
TRAIN_1068,Clc1ccc(cc1)c2nc3ncccn3c2Nc4ccccc4,28.4,320.78,0.5897,3.9561,42.22,1,4,3,4.79,5,2
TRAIN_1069,Cc1ccc(C)c(CN2C(=O)C3CCCC3=Nc4cc(C)c(C)cc24)c1,71.9,346.47,0.7222,4.4245,32.67,0,2,2,5.34,4,2
TRAIN_1070,COC(=O)CN1N=Cn2c(cc3sccc23)C1=O,9.68,263.28,0.6438,3.7896,65.6,0,7,2,0.88,5,2
TRAIN_1071,CC1(C)CC2CC(C)(CN2c3ccc(cc3[N+](=O)[O-])N4C(=O)C5C6CC(C=C6)C5C4=O)C1,82.8,435.52,0.3057,6.3206,83.75999999999999,0,5,3,4.31,5,2
TRAIN_1072,Cn1c(CN2C(CC3(CCOCC3)C2=O)c4nnnn4C(C)(C)C)nc5ccccc15,24.5,423.52,0.6431,4.9994,90.96,0,8,3,2.59,5,2
TRAIN_1073,COc1ccc(cc1)c2csc(n2)C3=C(O)CN(CCCc4onc(n4)C(C)C)C3=N,27.3,439.54,0.5311,4.1658,108.36,2,8,8,4.52,5,2
TRAIN_1074,Fc1ccc(cc1Cl)N2C=Cn3cc(nc3C2=O)c4ccccc4,14.4,339.76,0.5546,3.9656,39.3,0,4,2,3.94,5,2
TRAIN_1075,CC1=C(C(=O)N2C[C@H]3C[C@H](C2)[C@H]4CCCC(=O)N4C3)C5(CCCCC5)OC1=O,16.2,386.49,0.6494,5.9901,66.92000000000002,0,4,1,2.42,5,2
TRAIN_1076,CC1CCC(CC1)NC(=O)c2ccc(CN3C(=O)NC4(CCS(=O)(=O)CC4)C3=O)cc2,7.13,447.56,0.6857,4.5748,112.65,2,5,4,1.99,5,2
TRAIN_1077,O=C(N1CCc2ccccc2C1)c3ccc4c(c3)N(Cc5ccccc5)C(=O)c6ccccc6S4=O,42.7,492.6,0.3945,4.7579,57.690000000000005,0,3,3,5.21,4,2
TRAIN_1078,COc1cc(Cl)c(C)cc1NC(=O)Cn2ncc3c(ncnc23)N4CCN(CC4)c5ccccn5,15.2,492.97,0.4378,4.302,101.29999999999998,1,9,6,3.16,5,2
TRAIN_1079,CCC(N1N=C(CC)n2c(cc3oc(C)cc23)C1=O)C(=O)NC4CCCc5ccccc45,75.4,432.52,0.511,4.8585,81.54,1,6,5,4.26,5,2
TRAIN_1080,Oc1ccc(cc1)C2c3c(Nc4nnnn24)c(O)nnc3c5ccc(F)cc5,20.3,377.34,0.4286,4.5044,121.87000000000002,3,9,2,2.38,5,2
TRAIN_1081,Cc1ccc(s1)C2Nc3ccccc3NC4=C2C(=O)CC(C4)c5cccs5,74.2,392.55,0.5537,4.7261,41.13,2,5,2,6.1,4,2
TRAIN_1082,Cc1cccc(NC(=O)C2CCCN(C2)S(=O)(=O)c3c[nH]c(c3)C(=O)N4CCCC4)c1C,35.5,458.58,0.7191,4.6072,102.58,2,4,5,2.91,5,2
TRAIN_1083,O=C1N(C=Cc2c1cnc3ncnn23)c4nnc[nH]4,35.7,254.21,0.4926,3.8431,106.65,1,8,1,-0.45,5,2
TRAIN_1084,Cl.CC1CCC2(CC1)NCCN=C2NCc3cc(F)cc(F)c3,39.6,343.85,0.8628,4.3316,36.42,2,3,2,3.43,5,2
TRAIN_1085,CC1CCN(CC1)S(=O)(=O)C2=CN3C(=O)N(C)N=C3C=C2,12.0,310.38,0.807,3.8535,76.68,0,6,2,0.45,5,2
TRAIN_1086,Cc1ccccc1C2=NN3C(=O)C=C(N=C3S2)N4CCN(CC4)C(=O)c5ccccc5,70.3,431.52,0.4986,4.1812,70.81,0,7,3,3.09,5,2
TRAIN_1087,COc1ccc(cc1)C2NC(=S)NC34Oc5c(O)c(O)ccc5C(C3CCCC24)c6ccc(OC)cc6,92.2,518.64,0.2843,5.8551,92.21,4,6,4,4.97,4,2
TRAIN_1088,CC(CCc1ccccc1)NC(=O)c2cc(C)nc3c2c(C)nn3c4cccc(Cl)c4C,33.1,446.98,0.4099,4.6072,59.81,1,4,6,5.75,4,2
TRAIN_1089,[I-].Cc1ccc(N2C(=O)C[n+]3ccccc3C2(C)C(=O)Nc4c(C)cccc4C)c(C)c1,27.7,541.43,0.3995,4.5839,53.290000000000006,1,2,3,1.11,4,2
TRAIN_1090,CC(C)c1ccc2NC(=O)C(=Cc2c1)CNc3ccc4[nH]ncc4c3,86.9,332.41,0.5257,3.9958,73.57,3,3,4,4.14,5,2
TRAIN_1091,CCOC(=O)Cc1csc(NC(=O)C2CCCN(C2)c3ncnc4c3nc5CCCCCn45)n1,63.7,483.6,0.5323,4.6934,115.13,1,10,6,2.97,5,2
TRAIN_1092,CCOC(=O)CC1(CCCCC1)NC(=O)N2CCC3(CC2)Nc4ccccc4n5cccc35,80.1,450.58,0.6699,4.6614,75.6,2,5,4,4.56,5,2
TRAIN_1093,COc1cccc(Cn2nnc3cc(ccc23)C(=O)N4CCC5(CC4)OCCO5)c1,64.0,408.46,0.66,4.5744,78.71000000000001,0,7,4,2.47,5,2
TRAIN_1094,COCCn1cc2CCN(Cc3cccc1c23)C(=O)Nc4ccccc4C(F)(F)F,76.4,417.43,0.6567,4.1339,46.5,1,3,4,4.9,5,2
TRAIN_1095,COc1cccc(c1)c2nc3cnccn3c2NCCC(=O)Nc4ccc5OCCOc5c4,95.1,445.48,0.4483,4.2517,99.01000000000002,2,8,7,3.62,5,2
TRAIN_1096,Cc1cc2c3N(C(=O)C4(NC(=O)c5ccccc5N4)c3c1)C6(CCCCCC6)CC2(C)C,63.7,429.56,0.6107,5.2753,61.440000000000005,2,3,0,5.12,4,2
TRAIN_1097,CSc1nnc(s1)N2C(=C(C#N)C3(C(=O)Nc4ccc(F)cc34)C5=C2CC(C)(C)CC5=O)N,37.3,482.57,0.6238,5.0416,125.0,2,9,2,3.45,5,2
TRAIN_1098,CCCCN1CCN(Cc2nc3nc(C)cc(N4CCCC4)n3n2)CC1,28.0,357.51,0.7876,4.0352,52.80000000000001,0,7,6,1.95,5,2
TRAIN_1099,COc1ccc(cc1)N2CCN(CC(O)c3ccc4NCCc4c3)CC2,22.3,353.47,0.865,4.452,47.97,2,5,5,2.52,5,2
TRAIN_1100,CNc1cc(c2csc(CN3CCNCC3)c2)c4cc[nH]c4n1,25.7,327.46,0.6896,3.9561,55.98,3,5,4,2.74,5,2
TRAIN_1101,CCOC(=O)c1cc2C(=O)N(c3ccc(C)c(Cl)c3)C(C)(Cn2n1)C(=O)NCCCOC,30.3,462.93,0.4775,4.5918,102.76,1,7,8,2.59,5,2
TRAIN_1102,O=C(N1CCc2cc(CNS(=O)(=O)c3cccc4nsnc34)ccc12)c5ccccc5,50.1,450.55,0.5033,4.1812,92.26,1,6,5,3.37,5,2
TRAIN_1103,Cc1c([nH]c2CC(C)(C)CC(=O)c12)C(=O)N3CCCC3c4ccc5OCCOc5c4,76.6,408.5,0.8074,4.5507,71.63000000000001,1,4,2,4.23,5,2
TRAIN_1104,CC(C)c1ccc(cc1)C2C(=C(C)N=C3C2=C(O)c4ccccc34)C#N,39.2,340.43,0.7871,4.4245,56.38,1,3,2,5.48,4,2
TRAIN_1105,Nc1c(sc2nc(O)c(cc12)C(=O)O)C(=O)N(c3ccccc3)c4ccccc4,20.6,405.44,0.467,4.1021,116.75,3,6,4,4.26,5,2
TRAIN_1106,CC1CC(C)(C)N2C(=O)C3(C(=C(N)Oc4[nH]nc(C)c34)C#N)c5cc(OC(=O)c6ccccc6)cc1c25,37.2,495.54,0.4061,5.4186,134.33,2,7,2,3.94,5,2
TRAIN_1107,CC(=C)Cn1c(cc2ccsc12)C(=O)N3CC4(C)CC3CC(C)(C)C4,78.7,356.54,0.6833,5.288,25.24,0,3,3,5.32,4,2
TRAIN_1108,CCOCC(=O)N1CCCN(CC1)C2=NS(=O)(=O)C(=C2C)c3ccc(C)c(C)c3,52.0,419.55,0.7485,4.0852,79.28,0,5,4,2.35,5,2
TRAIN_1109,C\C(=C/1\C(=NC(=O)N(C2CCCCC2)C1=O)O)\NN3CCCCCC3,75.3,348.45,0.7661,3.9862,85.24,2,4,3,2.89,5,2
TRAIN_1110,Cn1c(CN2CCN(CC2)C(=O)c3ccccc3)nc4cc(NC(=O)c5ccccc5[N+](=O)[O-])ccc14,28.5,498.54,0.3204,4.3608,113.61,1,7,6,3.69,5,2
TRAIN_1111,Cc1nn(c2ccc(O)nn2)c3N=C(O)CC(c4ccccc4OCC=C)c13,60.0,377.4,0.6606,4.4959,105.65,2,7,5,3.36,5,2
TRAIN_1112,CC1=CC2=C(C(CC(=O)O2)c3cc4cccc(C)c4nc3O)C(=O)N1CCc5ccc(O)cc5,38.9,456.5,0.4484,4.6723,101.65000000000002,2,7,4,4.11,5,2
TRAIN_1113,Cc1nnsc1C(=O)Nc2onc3CSCc23,19.8,268.32,0.8946,3.775,80.91000000000001,1,7,2,1.83,5,2
TRAIN_1114,Cc1ccc(cc1)C2=CC(c3cccc(Cl)c3)n4ncnc4N2,44.1,322.8,0.7648,4.3628,42.74,1,4,2,4.3,5,2
TRAIN_1115,COCCn1nc(C)c(c1C)c2cc(n[nH]2)C(=O)O,16.5,264.28,0.8469,3.7927,93.03,2,5,5,1.23,5,2
TRAIN_1116,CCOC(=O)C1CCN(CC1)C(=O)C2COC3(CCN(CC3)C(=O)CC(C)(C)C)N2C(=O)c4cccc(C)c4,42.1,541.69,0.5305,5.2358,96.46,0,6,5,3.39,4,2
TRAIN_1117,CCCN(CCC)CCCN1C(C(=O)NC2CCCC(C)C2C)[C@]34O[C@H](C=C3)C([C@@H]4C1=O)C(=O)Nc5ccc(F)c(Cl)c5,58.3,617.21,0.322,6.9375,90.98,2,5,12,5.02,3,1
TRAIN_1118,CCOC(=O)CC1=CC(=Nc2ccccc2N1)SCC(=O)N3CCN(CC3)c4ccccc4F,65.9,482.58,0.6224,4.2696,74.23999999999998,1,7,6,4.2,5,2
TRAIN_1119,CCOC(=O)C1=Cc2c(C)n(c(C)c2C=CC1=O)c3ccccc3,47.0,321.38,0.6897,3.9456,48.3,0,4,3,3.78,5,2
TRAIN_1120,COCCNC(=O)C1=CN=C2SC=C(N2C1=O)c3ccc(C)cc3,5.58,343.41,0.7203,3.9557,72.69999999999999,1,6,5,2.11,5,2
TRAIN_1121,CN(C)\C=C\C(=O)c1ccc2CCc3cccc1c23,7.0,251.33,0.6165,3.8183,20.31,0,2,3,3.2,5,2
TRAIN_1122,CCN(CC)CCN1C(=S)SC2=C1N=C(SCC(=O)Nc3ccc(cc3)N(C)C)N(C2=O)c4ccccc4OC,86.5,598.82,0.1366,4.4423,84.63000000000001,1,11,12,5.13,2,1
TRAIN_1123,Cc1noc2nc(cc(C(=O)\N=C\3/NN=CS3)c12)C4CC4,30.9,301.33,0.7797,3.8766,97.03,1,6,2,1.93,5,2
TRAIN_1124,CN1CCCN(CC(=O)N2CCN(CC3CCCO3)CC2)CC1,34.5,324.47,0.7249,4.3628,39.260000000000005,0,5,4,-0.05,5,2
TRAIN_1125,CC(C)c1cc(nc(n1)C(F)(F)F)c2ccc(O)cc2,67.4,282.26,0.9054,3.8106,46.010000000000005,1,3,2,3.99,5,2
TRAIN_1126,OCc1oc(cc1)c2ncnn2c3ccc4CCCc4c3,55.2,281.31,0.8009,3.8989,64.08000000000001,1,5,3,2.51,5,2
TRAIN_1127,CC(C(=O)N(C)Cc1cnn(C)c1C)n2nc(c(Cl)c2C)C(F)(F)F,67.8,377.8,0.8222,4.3428,55.95,0,5,4,3.13,5,2
TRAIN_1128,CCCc1cc(Sc2ccc(NC(=O)Nc3ccc(OC)c(OC)c3)cc2)n4ncnc4n1,75.1,464.55,0.358,4.2374,102.67,2,8,8,4.89,5,2
TRAIN_1129,Cc1cccc(c1)C(=O)NN\C=C\C(=O)c2ccccc2,49.4,280.33,0.5027,3.8766,58.2,2,3,5,2.63,5,2
TRAIN_1130,COC(=O)\C(=C(/C=C/C=C/C=C/N(C)C)\N(C)C)\C(=O)C,33.0,292.38,0.2352,3.8174,49.85,0,5,7,1.75,5,2
TRAIN_1131,OCCn1nc(nc1c2ccc(cc2)c3cc[nH]n3)C4CCCC4,35.3,323.4,0.7563,3.9851,79.61999999999999,2,5,5,2.99,5,2
TRAIN_1132,COc1ccc(cc1OC)N(CC(=O)NC2CCCC2)C(=O)Cn3nnc(n3)c4cccs4,67.7,470.56,0.5114,4.2374,111.47,1,9,9,2.51,5,2
TRAIN_1133,Cc1cnccc1NCCn2ccnc2c3ncc[nH]3,23.8,268.32,0.743,3.8708,71.42,2,5,5,2.09,5,2
TRAIN_1134,Cc1nc2ccc(cc2s1)n3nc(nc3CC4CCOC4)c5ccncc5,93.1,377.47,0.5408,4.4909,65.72,0,7,4,3.83,5,2
TRAIN_1135,Clc1ccccc1C2(CCNCC2)c3ccnc(n3)c4c[nH]c5ccccc45,68.7,388.9,0.5219,4.1042,53.6,2,3,3,4.95,5,2
TRAIN_1136,CCc1ncc(cn1)C(=O)N(C)CCc2cn[nH]c2,11.1,259.31,0.8714,3.8183,74.77000000000001,1,4,5,1.08,5,2
TRAIN_1137,Cc1cccc(Nc2ncnc3c2c(C)c(C)n3CCO)c1C,30.5,310.4,0.775,3.9147,62.97,2,5,4,3.4,5,2
TRAIN_1138,Cc1ccc2oc(SCc3noc(CCC(=O)Nc4nncs4)n3)nc2c1,28.6,402.46,0.4644,4.0655,119.83,1,10,7,3.23,5,2
TRAIN_1139,COc1ccc2c(C)nc(NC3=NC(C)(C)CC(=N3)C)nc2c1,42.6,311.39,0.9228,3.9147,71.75999999999999,1,6,2,3.36,5,2
TRAIN_1140,CCc1nc2c(c(C)c(C)n2c3cccnc3)c(N)c1C,85.3,280.38,0.7814,3.8535,56.73,1,4,2,3.49,5,2
TRAIN_1141,CCCCSc1nc(N)cc(n1)N2CCC3(CCNC(=O)CC3)CC2,46.5,363.53,0.4754,4.4126,84.13999999999999,2,6,5,2.84,5,2
TRAIN_1142,C(Cn1cnc(c2ccccc2)c1c3ccc(cc3)n4cncn4)N5CCCC5,88.3,384.49,0.506,4.1426,51.77,0,6,6,3.89,5,2
TRAIN_1143,Nc1nc(CCNCC2(O)CCCNC2)cs1,10.5,256.37,0.5563,4.1918,83.2,4,6,5,-0.03,5,2
TRAIN_1144,Cc1ccc(F)c(C(=O)N2C[C@H]3CC=CC[C@H]3C2)c1F,37.6,277.31,0.7211,4.4959,20.31,0,1,1,3.31,5,2
TRAIN_1145,c1ccc(cc1)c2nc[nH]c2c3ccc(s3)c4ccn[nH]4,94.6,292.37,0.5944,3.9098,57.36,2,3,3,4.2,5,2
TRAIN_1146,Cc1nccn1CCCC(=O)N[C@@H]2CCNC[C@H]2O,12.5,266.34,0.6901,4.479,79.18,3,5,5,-0.19,5,2
TRAIN_1147,N(\N=C\C=C\c1ccccc1)c2nncn2\N=C\C=C\c3ccccc3,45.9,342.41,0.5223,4.053,67.46000000000001,1,6,7,3.94,5,2
TRAIN_1148,COc1ccc(CN2CCC3=C(C2)C(=O)NC(=N3)SCc4c(F)cccc4Cl)cc1,74.6,445.95,0.4493,4.1419,58.22,1,5,6,4.42,5,2
TRAIN_1149,OCc1oc(CN2CCC(CC2)c3cc(n[nH]3)c4ccccc4Cl)cc1,26.1,371.87,0.7052,4.0352,65.29,2,4,5,4.2,5,2
TRAIN_1150,CCOC(=O)CCCSc1nc2CCC(C)Cc2c(c1C#N)C(F)(F)F,32.6,386.44,0.4082,4.4055,62.98,0,5,6,4.53,5,2
TRAIN_1151,OCCN1CCN(CC1)C2CS(=O)(=O)CC2O,29.0,264.35,0.5995,4.4074,81.08,2,6,3,-2.25,5,2
TRAIN_1152,O=C(CC1=C(CCC1=O)c2ccccc2)NC3CCOC4(CCOCC4)C3,24.6,369.46,0.886,4.8991,64.63000000000001,1,4,4,3.04,5,2
TRAIN_1153,CN1CCN(C)C2(CCN(CC2)C(=O)c3cc(C)nc4c(C)cc(C)cc34)C1,27.7,380.54,0.7625,4.4786,39.68,0,4,1,3.01,5,2
TRAIN_1154,Cc1nccn1c2ccc(nn2)c3ccnc4c3ccn4C,25.3,290.33,0.5689,3.9168,61.42,0,6,2,2.52,5,2
TRAIN_1155,Cc1nc(C)c2CC(CN3CCc4[nH]c(nc4C3)c5ccccc5)Oc2n1,39.5,361.45,0.777,4.4823,66.93,1,5,3,2.85,5,2
TRAIN_1156,Nc1nc2CCN(Cc2s1)C(=O)C3CNCCO3,14.9,268.34,0.7241,4.2196,80.48,2,6,1,-0.4,5,2
TRAIN_1157,COC(=O)c1cc(C)nc2N(C)C(=O)N(Cc3nc(oc3C)c4ccc(cc4)C(C)C)C(=O)c12,55.2,462.51,0.4186,4.2338,109.22,0,9,5,3.33,5,2
TRAIN_1158,CN1C(=O)CN(NS(=O)(=O)c2cc(Cl)ccc2Cl)C1=O,31.8,338.17,0.8358,3.7979,86.78999999999999,1,4,3,1.08,5,2
